attendance_id,attendance_date,student_id,attendance_status
991,2025-01-14,216,Present
992,2025-01-14,73,Present
993,2025-01-14,92,Present
994,2025-01-14,40,Absent
995,2025-01-14,65,Present
996,2025-01-14,88,Late
997,2025-01-14,69,Absent
998,2025-01-14,58,Present
999,2025-01-14,155,Present
1000,2025-01-14,208,Present
1001,2025-01-14,158,Present
1002,2025-01-14,99,Present
1003,2025-01-14,114,Present
1004,2025-01-14,141,Present
1005,2025-01-14,220,Present
1006,2025-01-14,84,Present
1007,2025-01-14,151,Present
1008,2025-01-14,224,Present
1009,2025-01-14,66,Present
1010,2025-01-14,169,Present
1011,2025-01-14,145,Present
1012,2025-01-14,210,Present
1013,2025-01-14,72,Present
1014,2025-01-14,160,Present
1015,2025-01-14,12,Present
1016,2025-01-14,177,Present
1017,2025-01-14,119,Present
1018,2025-01-14,217,Present
1019,2025-01-14,56,Late
1020,2025-01-14,138,Present
1021,2025-01-14,96,Present
1022,2025-01-14,98,Present
1023,2025-01-14,228,Late
1024,2025-01-14,112,Present
1025,2025-01-14,152,Present
1026,2025-01-14,130,Late
1027,2025-01-14,192,Present
1028,2025-01-14,61,Present
1029,2025-01-14,153,Present
1030,2025-01-14,90,Present
1031,2025-01-14,197,Present
1032,2025-01-14,105,Present
1033,2025-01-14,86,Present
1034,2025-01-14,221,Present
1035,2025-01-14,204,Present
1036,2025-01-14,174,Present
1037,2025-01-15,157,Present
1038,2025-01-15,164,Present
1039,2025-01-15,15,Present
1040,2025-01-15,108,Present
1041,2025-01-15,90,Present
1042,2025-01-15,170,Present
1043,2025-01-15,67,Present
1044,2025-01-15,48,Present
1045,2025-01-15,106,Present
1046,2025-01-15,31,Present
1047,2025-01-15,203,Present
1048,2025-01-15,75,Present
1049,2025-01-15,152,Present
1050,2025-01-15,155,Present
1051,2025-01-15,167,Present
1052,2025-01-15,11,Present
1053,2025-01-15,125,Present
1054,2025-01-15,123,Present
1055,2025-01-15,142,Present
1056,2025-01-15,102,Present
1057,2025-01-15,166,Present
1058,2025-01-15,192,Present
1059,2025-01-15,198,Present
1060,2025-01-15,204,Present
1061,2025-01-15,83,Present
1062,2025-01-15,37,Present
1063,2025-01-15,26,Present
1064,2025-01-15,218,Present
1065,2025-01-15,171,Absent
1066,2025-01-15,135,Present
1067,2025-01-15,200,Present
1068,2025-01-15,226,Present
1069,2025-01-15,3,Present
1070,2025-01-15,43,Present
1071,2025-01-15,176,Present
1072,2025-01-15,86,Present
1073,2025-01-15,68,Present
1074,2025-01-15,126,Present
1075,2025-01-15,173,Present
1076,2025-01-15,211,Present
1077,2025-01-15,174,Present
1078,2025-01-15,30,Present
1079,2025-01-15,177,Present
1080,2025-01-15,7,Present
1081,2025-01-15,55,Present
1082,2025-01-15,113,Present
1083,2025-01-15,172,Present
1084,2025-01-15,220,Absent
1085,2025-01-15,57,Present
1086,2025-01-15,38,Present
1087,2025-01-15,65,Present
1088,2025-01-15,197,Present
1089,2025-01-15,196,Present
1090,2025-01-15,162,Present
1091,2025-01-15,25,Present
1092,2025-01-15,115,Present
1093,2025-01-15,130,Present
1094,2025-01-15,210,Present
1095,2025-01-15,141,Present
1096,2025-01-15,128,Present
1097,2025-01-15,84,Present
1098,2025-01-15,199,Present
1099,2025-01-15,14,Present
1100,2025-01-15,56,Present
1101,2025-01-15,116,Present
1102,2025-01-15,4,Present
1103,2025-01-15,69,Present
1104,2025-01-15,6,Present
1105,2025-01-15,17,Present
1106,2025-01-15,78,Absent
1107,2025-01-15,1,Present
1108,2025-01-15,229,Absent
1109,2025-01-15,224,Present
1110,2025-01-15,34,Present
1111,2025-01-15,99,Present
1112,2025-01-15,208,Present
1113,2025-01-15,112,Present
1114,2025-01-15,73,Present
1115,2025-01-15,160,Present
1116,2025-01-15,110,Present
1117,2025-01-15,71,Present
1118,2025-01-15,148,Present
1119,2025-01-15,51,Present
1120,2025-01-15,191,Absent
1121,2025-01-15,215,Present
1122,2025-01-15,10,Present
1123,2025-01-15,70,Present
1124,2025-01-15,153,Present
1125,2025-01-15,136,Present
1126,2025-01-15,104,Late
1127,2025-01-15,41,Present
1128,2025-01-15,159,Present
1129,2025-01-15,133,Present
1130,2025-01-15,145,Present
1131,2025-01-15,92,Late
1132,2025-01-15,205,Present
1133,2025-01-15,209,Present
1134,2025-01-15,77,Present
1135,2025-01-15,124,Present
1136,2025-01-15,217,Present
1137,2025-01-15,212,Present
1138,2025-01-15,61,Present
1139,2025-01-15,230,Present
1140,2025-01-15,105,Present
1141,2025-01-15,222,Present
1142,2025-01-15,95,Present
1143,2025-01-15,18,Present
1144,2025-01-15,144,Present
1145,2025-01-15,46,Absent
1146,2025-01-15,54,Present
1147,2025-01-15,221,Present
1148,2025-01-15,139,Present
1149,2025-01-15,129,Present
1150,2025-01-15,85,Present
1151,2025-01-15,74,Present
1152,2025-01-15,63,Present
1153,2025-01-15,79,Present
1154,2025-01-15,140,Present
1155,2025-01-15,119,Present
1156,2025-01-15,42,Late
1157,2025-01-15,97,Present
1158,2025-01-15,35,Present
1159,2025-01-15,195,Present
1160,2025-01-15,80,Absent
1161,2025-01-15,169,Present
1162,2025-01-15,39,Present
1163,2025-01-15,150,Present
1164,2025-01-15,89,Absent
1165,2025-01-15,20,Present
1166,2025-01-15,158,Present
1167,2025-01-15,103,Present
1168,2025-01-15,22,Present
1169,2025-01-15,100,Present
1170,2025-01-15,216,Present
1171,2025-01-15,60,Present
1172,2025-01-15,93,Present
1173,2025-01-15,50,Present
1174,2025-01-15,151,Present
1175,2025-01-15,40,Present
1176,2025-01-15,213,Present
1177,2025-01-15,146,Present
1178,2025-01-15,127,Present
1179,2025-01-15,101,Present
1180,2025-01-15,88,Present
1181,2025-01-15,36,Present
1182,2025-01-15,188,Absent
1183,2025-01-15,228,Present
1184,2025-01-15,183,Present
1185,2025-01-16,121,Present
1186,2025-01-16,39,Present
1187,2025-01-16,61,Late
1188,2025-01-16,146,Present
1189,2025-01-16,220,Present
1190,2025-01-16,129,Present
1191,2025-01-16,153,Present
1192,2025-01-16,91,Present
1193,2025-01-16,154,Present
1194,2025-01-16,1,Present
1195,2025-01-16,208,Present
1196,2025-01-16,83,Present
1197,2025-01-16,84,Present
1198,2025-01-16,89,Present
1199,2025-01-16,198,Present
1200,2025-01-16,53,Present
1201,2025-01-16,47,Present
1202,2025-01-16,176,Present
1203,2025-01-16,60,Present
1204,2025-01-16,217,Present
1205,2025-01-16,119,Present
1206,2025-01-16,200,Present
1207,2025-01-16,36,Present
1208,2025-01-16,110,Present
1209,2025-01-16,192,Present
1210,2025-01-16,201,Present
1211,2025-01-16,63,Present
1212,2025-01-16,8,Present
1213,2025-01-16,103,Present
1214,2025-01-16,219,Present
1215,2025-01-16,70,Present
1216,2025-01-16,93,Present
1217,2025-01-16,71,Present
1218,2025-01-16,179,Absent
1219,2025-01-16,11,Present
1220,2025-01-16,118,Present
1221,2025-01-16,55,Present
1222,2025-01-16,196,Present
1223,2025-01-16,136,Late
1224,2025-01-16,209,Present
1225,2025-01-16,177,Late
1226,2025-01-16,164,Present
1227,2025-01-16,182,Present
1228,2025-01-16,85,Present
1229,2025-01-16,144,Present
1230,2025-01-16,25,Present
1231,2025-01-16,111,Present
1232,2025-01-16,165,Present
1233,2025-01-16,100,Present
1234,2025-01-16,90,Present
1235,2025-01-16,210,Present
1236,2025-01-16,56,Absent
1237,2025-01-16,115,Present
1238,2025-01-16,14,Present
1239,2025-01-16,62,Present
1240,2025-01-16,3,Present
1241,2025-01-16,50,Present
1242,2025-01-16,2,Present
1243,2025-01-16,181,Present
1244,2025-01-16,212,Present
1245,2025-01-16,69,Present
1246,2025-01-16,66,Present
1247,2025-01-16,120,Present
1248,2025-01-16,173,Present
1249,2025-01-16,178,Present
1250,2025-01-16,137,Present
1251,2025-01-16,141,Present
1252,2025-01-16,76,Present
1253,2025-01-16,96,Present
1254,2025-01-16,174,Present
1255,2025-01-16,31,Present
1256,2025-01-16,95,Present
1257,2025-01-16,108,Present
1258,2025-01-16,42,Present
1259,2025-01-16,229,Present
1260,2025-01-16,17,Present
1261,2025-01-16,73,Present
1262,2025-01-16,6,Present
1263,2025-01-16,87,Present
1264,2025-01-16,80,Present
1265,2025-01-16,155,Present
1266,2025-01-16,65,Present
1267,2025-01-16,58,Present
1268,2025-01-16,160,Present
1269,2025-01-16,161,Present
1270,2025-01-16,206,Present
1271,2025-01-16,224,Present
1272,2025-01-16,159,Present
1273,2025-01-16,77,Present
1274,2025-01-16,152,Present
1275,2025-01-16,211,Absent
1276,2025-01-16,228,Present
1277,2025-01-16,57,Present
1278,2025-01-16,225,Present
1279,2025-01-16,88,Present
1280,2025-01-16,130,Present
1281,2025-01-16,41,Present
1282,2025-01-16,102,Absent
1283,2025-01-16,157,Present
1284,2025-01-16,30,Present
1285,2025-01-16,12,Present
1286,2025-01-16,51,Present
1287,2025-01-16,205,Present
1288,2025-01-16,37,Present
1289,2025-01-16,97,Absent
1290,2025-01-16,191,Present
1291,2025-01-16,21,Present
1292,2025-01-16,188,Present
1293,2025-01-16,128,Present
1294,2025-01-16,4,Present
1295,2025-01-16,78,Present
1296,2025-01-16,113,Present
1297,2025-01-16,126,Present
1298,2025-01-16,223,Present
1299,2025-01-16,99,Present
1300,2025-01-16,204,Present
1301,2025-01-16,67,Present
1302,2025-01-16,40,Present
1303,2025-01-16,46,Present
1304,2025-01-16,112,Present
1305,2025-01-16,156,Absent
1306,2025-01-16,74,Present
1307,2025-01-16,158,Present
1308,2025-01-16,172,Present
1309,2025-01-16,123,Present
1310,2025-01-16,230,Present
1311,2025-01-16,114,Late
1312,2025-01-16,24,Present
1313,2025-01-16,104,Present
1314,2025-01-16,170,Present
1315,2025-01-16,218,Absent
1316,2025-01-16,151,Present
1317,2025-01-16,222,Present
1318,2025-01-16,43,Absent
1319,2025-01-16,92,Present
1320,2025-01-16,34,Present
1321,2025-01-16,162,Present
1322,2025-01-16,27,Present
1323,2025-01-16,213,Present
1324,2025-01-16,28,Present
1325,2025-01-16,105,Late
1326,2025-01-16,72,Late
1327,2025-01-16,29,Present
1328,2025-01-16,150,Late
1329,2025-01-16,15,Present
1330,2025-01-16,7,Present
1331,2025-01-16,54,Present
1332,2025-01-16,221,Present
1333,2025-01-17,1,Present
1334,2025-01-17,166,Present
1335,2025-01-17,185,Present
1336,2025-01-17,205,Present
1337,2025-01-17,153,Present
1338,2025-01-17,93,Present
1339,2025-01-17,87,Present
1340,2025-01-17,97,Present
1341,2025-01-17,95,Present
1342,2025-01-17,179,Present
1343,2025-01-17,83,Present
1344,2025-01-17,108,Late
1345,2025-01-17,121,Present
1346,2025-01-17,157,Present
1347,2025-01-17,167,Present
1348,2025-01-17,222,Present
1349,2025-01-17,125,Present
1350,2025-01-17,20,Present
1351,2025-01-17,99,Present
1352,2025-01-17,118,Present
1353,2025-01-17,206,Present
1354,2025-01-17,144,Present
1355,2025-01-17,14,Present
1356,2025-01-17,230,Present
1357,2025-01-17,101,Present
1358,2025-01-17,159,Absent
1359,2025-01-17,198,Present
1360,2025-01-17,146,Present
1361,2025-01-17,79,Present
1362,2025-01-17,89,Present
1363,2025-01-17,92,Present
1364,2025-01-17,149,Present
1365,2025-01-17,183,Present
1366,2025-01-17,63,Present
1367,2025-01-17,45,Present
1368,2025-01-17,113,Present
1369,2025-01-17,74,Present
1370,2025-01-17,172,Present
1371,2025-01-17,60,Present
1372,2025-01-17,174,Present
1373,2025-01-17,11,Present
1374,2025-01-17,24,Present
1375,2025-01-17,110,Present
1376,2025-01-17,226,Present
1377,2025-01-17,4,Present
1378,2025-01-17,105,Absent
1379,2025-01-17,56,Present
1380,2025-01-17,177,Present
1381,2025-01-17,85,Present
1382,2025-01-17,126,Present
1383,2025-01-17,137,Present
1384,2025-01-17,178,Present
1385,2025-01-17,218,Present
1386,2025-01-17,35,Present
1387,2025-01-17,151,Absent
1388,2025-01-17,221,Present
1389,2025-01-17,208,Present
1390,2025-01-17,169,Present
1391,2025-01-17,119,Absent
1392,2025-01-17,225,Absent
1393,2025-01-17,88,Present
1394,2025-01-17,139,Present
1395,2025-01-17,186,Present
1396,2025-01-17,46,Present
1397,2025-01-17,50,Present
1398,2025-01-17,145,Present
1399,2025-01-17,130,Present
1400,2025-01-17,217,Absent
1401,2025-01-17,103,Present
1402,2025-01-17,223,Present
1403,2025-01-17,100,Present
1404,2025-01-17,62,Present
1405,2025-01-17,106,Present
1406,2025-01-17,181,Late
1407,2025-01-17,141,Present
1408,2025-01-17,131,Present
1409,2025-01-17,224,Present
1410,2025-01-17,36,Present
1411,2025-01-17,229,Present
1412,2025-01-17,6,Present
1413,2025-01-17,158,Present
1414,2025-01-17,171,Present
1415,2025-01-17,91,Absent
1416,2025-01-17,98,Present
1417,2025-01-17,41,Present
1418,2025-01-17,116,Present
1419,2025-01-17,161,Present
1420,2025-01-17,80,Present
1421,2025-01-17,129,Present
1422,2025-01-17,112,Present
1423,2025-01-17,65,Present
1424,2025-01-17,135,Present
1425,2025-01-17,170,Present
1426,2025-01-17,164,Present
1427,2025-01-17,228,Present
1428,2025-01-17,201,Present
1429,2025-01-17,220,Present
1430,2025-01-17,160,Present
1431,2025-01-17,28,Present
1432,2025-01-17,90,Present
1433,2025-01-17,68,Present
1434,2025-01-17,123,Present
1435,2025-01-17,133,Present
1436,2025-01-17,148,Present
1437,2025-01-17,115,Absent
1438,2025-01-17,61,Present
1439,2025-01-17,76,Absent
1440,2025-01-17,48,Present
1441,2025-01-17,5,Present
1442,2025-01-17,111,Present
1443,2025-01-17,2,Present
1444,2025-01-17,189,Present
1445,2025-01-17,195,Present
1446,2025-01-17,22,Present
1447,2025-01-17,213,Present
1448,2025-01-17,77,Absent
1449,2025-01-17,29,Present
1450,2025-01-17,18,Present
1451,2025-01-17,72,Present
1452,2025-01-17,42,Present
1453,2025-01-17,51,Present
1454,2025-01-17,54,Present
1455,2025-01-17,75,Present
1456,2025-01-17,176,Present
1457,2025-01-17,53,Present
1458,2025-01-17,210,Present
1459,2025-01-17,17,Present
1460,2025-01-17,55,Present
1461,2025-01-17,40,Present
1462,2025-01-17,69,Present
1463,2025-01-17,114,Present
1464,2025-01-17,219,Present
1465,2025-01-17,86,Present
1466,2025-01-17,212,Present
1467,2025-01-17,138,Present
1468,2025-01-17,102,Present
1469,2025-01-17,124,Present
1470,2025-01-17,30,Present
1471,2025-01-17,15,Present
1472,2025-01-17,26,Present
1473,2025-01-17,120,Late
1474,2025-01-17,156,Present
1475,2025-01-17,200,Present
1476,2025-01-17,191,Present
1477,2025-01-17,182,Absent
1478,2025-01-17,43,Present
1479,2025-01-17,19,Present
1480,2025-01-17,136,Present
1481,2025-01-20,74,Present
1482,2025-01-20,195,Present
1483,2025-01-20,73,Present
1484,2025-01-20,17,Present
1485,2025-01-20,128,Present
1486,2025-01-20,155,Present
1487,2025-01-20,217,Present
1488,2025-01-20,98,Present
1489,2025-01-20,65,Present
1490,2025-01-20,145,Present
1491,2025-01-20,84,Present
1492,2025-01-20,41,Present
1493,2025-01-20,213,Present
1494,2025-01-20,192,Present
1495,2025-01-20,153,Present
1496,2025-01-20,77,Present
1497,2025-01-20,160,Present
1498,2025-01-20,103,Present
1499,2025-01-20,35,Present
1500,2025-01-20,191,Present
1501,2025-01-20,140,Present
1502,2025-01-20,161,Present
1503,2025-01-20,104,Present
1504,2025-01-20,72,Present
1505,2025-01-20,6,Present
1506,2025-01-20,92,Present
1507,2025-01-20,177,Present
1508,2025-01-20,105,Present
1509,2025-01-20,89,Present
1510,2025-01-20,60,Present
1511,2025-01-20,212,Present
1512,2025-01-20,139,Present
1513,2025-01-20,215,Late
1514,2025-01-20,69,Present
1515,2025-01-20,206,Present
1516,2025-01-20,205,Present
1517,2025-01-20,54,Present
1518,2025-01-20,172,Present
1519,2025-01-20,144,Present
1520,2025-01-20,52,Present
1521,2025-01-20,222,Present
1522,2025-01-20,112,Absent
1523,2025-01-20,201,Present
1524,2025-01-20,136,Absent
1525,2025-01-20,123,Present
1526,2025-01-20,55,Present
1527,2025-01-20,15,Present
1528,2025-01-20,146,Present
1529,2025-01-20,170,Present
1530,2025-01-20,97,Present
1531,2025-01-20,2,Present
1532,2025-01-20,126,Present
1533,2025-01-20,179,Present
1534,2025-01-20,120,Absent
1535,2025-01-20,125,Present
1536,2025-01-20,124,Present
1537,2025-01-20,25,Present
1538,2025-01-20,26,Present
1539,2025-01-20,53,Present
1540,2025-01-20,225,Present
1541,2025-01-20,141,Present
1542,2025-01-20,101,Present
1543,2025-01-20,176,Present
1544,2025-01-20,130,Present
1545,2025-01-20,36,Present
1546,2025-01-20,99,Present
1547,2025-01-20,42,Present
1548,2025-01-20,113,Present
1549,2025-01-20,115,Present
1550,2025-01-20,204,Present
1551,2025-01-20,221,Present
1552,2025-01-20,78,Present
1553,2025-01-20,45,Absent
1554,2025-01-20,173,Present
1555,2025-01-20,1,Present
1556,2025-01-20,102,Present
1557,2025-01-20,14,Present
1558,2025-01-20,154,Absent
1559,2025-01-20,57,Present
1560,2025-01-20,149,Present
1561,2025-01-20,75,Present
1562,2025-01-20,229,Present
1563,2025-01-20,76,Present
1564,2025-01-20,230,Present
1565,2025-01-20,49,Present
1566,2025-01-20,208,Present
1567,2025-01-20,129,Late
1568,2025-01-20,67,Present
1569,2025-01-20,3,Present
1570,2025-01-20,79,Absent
1571,2025-01-20,86,Present
1572,2025-01-20,58,Absent
1573,2025-01-20,119,Present
1574,2025-01-20,188,Present
1575,2025-01-20,68,Present
1576,2025-01-20,203,Present
1577,2025-01-20,66,Absent
1578,2025-01-20,38,Present
1579,2025-01-20,18,Present
1580,2025-01-20,157,Present
1581,2025-01-20,100,Present
1582,2025-01-20,47,Present
1583,2025-01-20,118,Present
1584,2025-01-20,165,Present
1585,2025-01-20,85,Present
1586,2025-01-20,93,Present
1587,2025-01-20,63,Present
1588,2025-01-20,138,Present
1589,2025-01-20,226,Present
1590,2025-01-20,88,Present
1591,2025-01-20,111,Absent
1592,2025-01-20,61,Present
1593,2025-01-20,28,Present
1594,2025-01-20,156,Present
1595,2025-01-20,151,Present
1596,2025-01-20,11,Present
1597,2025-01-20,46,Present
1598,2025-01-20,200,Absent
1599,2025-01-20,62,Present
1600,2025-01-20,110,Present
1601,2025-01-20,150,Present
1602,2025-01-20,135,Absent
1603,2025-01-20,24,Present
1604,2025-01-20,56,Absent
1605,2025-01-20,185,Present
1606,2025-01-20,209,Present
1607,2025-01-20,43,Present
1608,2025-01-20,37,Present
1609,2025-01-20,148,Present
1610,2025-01-20,142,Present
1611,2025-01-20,70,Present
1612,2025-01-20,174,Present
1613,2025-01-20,159,Present
1614,2025-01-20,219,Absent
1615,2025-01-20,21,Present
1616,2025-01-20,131,Present
1617,2025-01-20,133,Present
1618,2025-01-20,228,Present
1619,2025-01-20,95,Absent
1620,2025-01-20,210,Present
1621,2025-01-20,183,Absent
1622,2025-01-20,10,Present
1623,2025-01-20,186,Present
1624,2025-01-20,34,Present
1625,2025-01-20,5,Present
1626,2025-01-20,164,Present
1627,2025-01-20,223,Present
1628,2025-01-20,80,Present
1629,2025-01-21,26,Present
1630,2025-01-21,11,Late
1631,2025-01-21,50,Absent
1632,2025-01-21,177,Present
1633,2025-01-21,159,Absent
1634,2025-01-21,7,Present
1635,2025-01-21,25,Present
1636,2025-01-21,53,Present
1637,2025-01-21,80,Present
1638,2025-01-21,225,Present
1639,2025-01-21,123,Present
1640,2025-01-21,165,Present
1641,2025-01-21,48,Present
1642,2025-01-21,144,Late
1643,2025-01-21,162,Present
1644,2025-01-21,151,Present
1645,2025-01-21,21,Present
1646,2025-01-21,17,Present
1647,2025-01-21,90,Late
1648,2025-01-21,120,Present
1649,2025-01-21,211,Present
1650,2025-01-21,229,Present
1651,2025-01-21,72,Present
1652,2025-01-21,185,Present
1653,2025-01-21,183,Present
1654,2025-01-21,167,Absent
1655,2025-01-21,3,Present
1656,2025-01-21,157,Present
1657,2025-01-21,24,Present
1658,2025-01-21,116,Late
1659,2025-01-21,204,Present
1660,2025-01-21,27,Present
1661,2025-01-21,63,Present
1662,2025-01-21,164,Present
1663,2025-01-21,224,Present
1664,2025-01-21,223,Present
1665,2025-01-21,173,Late
1666,2025-01-21,61,Present
1667,2025-01-21,104,Absent
1668,2025-01-21,133,Present
1669,2025-01-21,105,Present
1670,2025-01-21,18,Late
1671,2025-01-21,156,Present
1672,2025-01-21,213,Present
1673,2025-01-21,192,Present
1674,2025-01-21,135,Present
1675,2025-01-21,31,Present
1676,2025-01-21,182,Present
1677,2025-01-21,215,Present
1678,2025-01-21,181,Present
1679,2025-01-21,212,Present
1680,2025-01-21,196,Present
1681,2025-01-21,45,Present
1682,2025-01-21,70,Present
1683,2025-01-21,178,Late
1684,2025-01-21,51,Present
1685,2025-01-21,28,Present
1686,2025-01-21,108,Present
